outrageously RB advmod good O
good JJ dep consistently O
. . punct eaten O

Saul NNP nsubj restaurant B-AS
is VBZ cop restaurant O
the DT det restaurant O
best JJS amod restaurant O
restaurant NN ROOT ROOT O
on IN case Street O
Smith NNP compound Street O
Street NNP nmod restaurant O
and CC cc Street O
in IN case Brooklyn O
Brooklyn NNP conj Street O
. . punct restaurant O

The DT det confit O
duck NN compound confit B-AS
confit NN nsubj amazing I-AS
is VBZ cop amazing O
always RB advmod amazing O
amazing JJ ROOT ROOT O
and CC cc amazing O
the DT det foie O
foie NN nsubj gras B-AS
gras VBZ conj amazing I-AS
terrine NN dobj gras I-AS
with IN case figs I-AS
figs NNS nmod gras I-AS
was VBD cop world O
out IN case world O
of IN case world O
this DT det world O
world NN dep gras O
. . punct amazing O

The DT det list O
wine NN compound list B-AS
list NN nsubj interesting I-AS
is VBZ cop interesting O
interesting JJ ROOT ROOT O
and CC cc interesting O
has VBZ conj interesting O
many JJ amod values O
good JJ amod values O
values NNS dobj has O
. . punct interesting O

For IN case price O
the DT det price O
price NN nmod eat O
, , punct eat O
you PRP nsubj eat O
can MD aux eat O
not RB neg eat O
eat VB ROOT ROOT O
this DT det well O
well RB advmod eat O
in IN case Manhattan O
Manhattan NNP nmod eat O
. . punct eat O

I PRP nsubj disappointed O
was VBD cop disappointed O
very RB advmod disappointed O
disappointed JJ ROOT ROOT O
with IN case restaurant O
this DT det restaurant O
restaurant NN nmod disappointed B-AS
. . punct disappointed O

Ive JJ nsubj asked O
asked VBD ROOT ROOT O
a DT det attendant O
cart NN compound attendant B-AS
attendant NN nsubj wrapped I-AS
for IN case leaf O
a DT det leaf O
lotus NN compound leaf O
leaf NN nmod attendant O
wrapped VBD ccomp asked O
rice NN dobj wrapped O
and CC cc asked O
she PRP nsubj replied O
replied VBD conj asked O
back RB advmod replied O
rice NN dobj replied O
and CC cc replied O
just RB advmod walked O
walked VBD conj replied O
away RB advmod walked O
. . punct asked O

I PRP nsubj had O
had VBD ROOT ROOT O
to TO mark ask O
ask VB xcomp had O
her PRP$ dobj ask O
three CD nummod times O
times NNS dep came O
before IN mark came O
she PRP nsubj came O
finally RB advmod came O
came VBD advcl ask O
back RB advmod came O
with IN mark requested O
the DT det Ive O
dish NN compound Ive O
Ive NN nsubj requested O
requested VBD advcl came O
. . punct had O

Food NNP nsubj okay B-AS
was VBD cop okay O
okay JJ ROOT ROOT O
, , punct okay O
nothing NN appos okay O
great JJ amod nothing O
. . punct okay O

Chow NNP compound fun B-AS
fun NN nsubj dry I-AS
was VBD cop dry O
dry JJ ROOT ROOT O
; : punct dry O
pork NN compound mai B-AS
shu NN compound mai I-AS
mai NN nsubj greasy I-AS
was VBD cop greasy O
more JJR advmod usually O
than IN mwe more O
usually RB advmod greasy O
greasy JJ parataxis dry O
and CC cc greasy O
had VBD conj greasy O
to TO mark share O
share VB xcomp had O
a DT det table O
table NN dobj share O
with IN case family O
loud JJ amod family O
and CC cc loud O
rude JJ conj loud O
family NN nmod share O
. . punct dry O

I/we NN nsubj go O
will MD aux go O
never RB neg go O
go VB ROOT ROOT O
back RB advmod go O
to TO case place O
this DT det place O
place NN nmod go B-AS
again RB advmod go O
. . punct go O

Went VBD ROOT ROOT O
on IN case binge O
a DT det binge O
3 CD compound day O
day NN amod binge O
oyster NN compound binge O
binge NN nmod Went O
, , punct Went O
with IN case Fish O
Fish NN nmod Went B-AS
bringing VBG acl Fish O
up RP compound:prt bringing O
the DT det closing O
closing NN dobj bringing O
, , punct Went O
and CC cc Went O
I PRP nsubj glad O
am VBP cop glad O
so RB advmod glad O
glad JJ conj Went O
this DT nsubj place O
was VBD cop place O
the DT det place O
place NN ccomp glad O
it PRP dep trip O
O NN compound trip O
trip NN nsubj ended O
ended VBD acl:relcl place O
, , punct place O
because IN mark great O
it PRP nsubj great O
was VBD cop great O
so RB advmod great O
great JJ advcl place O
! . punct Went O

Service NNP nsubj devine B-AS
was VBD cop devine O
devine NN ROOT ROOT O
, , punct devine O
oysters NNS appos devine B-AS
where WRB acl oysters O
a DT det sensual O
sensual JJ root where O
as IN mark come O
they PRP nsubj come O
come VBP dep sensual O
, , punct sensual O
and CC cc sensual O
the DT det price O
price NN nsubj beat O
ca MD aux beat O
n't RB neg beat O
be VB cop beat O
beat JJ conj sensual O
!!! NN dobj beat O

You PRP nsubj go O
ca MD aux go O
n't RB neg go O
go VB ROOT ROOT O
wrong JJ xcomp go O
here RB advmod go O
. . punct go O

Every DT det time O
time NN ROOT ROOT O
in IN case York O
New NNP compound York O
York NNP nmod time O
I PRP nsubj make O
make VBP acl:relcl time O
it PRP nsubj point O
a DT det point O
point NN xcomp make O
to TO mark visit O
visit VB acl point O
Restaurant NNP compound Saul B-AS
Saul NNP dobj visit I-AS
on IN case Street O
Smith NNP compound Street O
Street NNP nmod visit O
. . punct time O

Everything NN nsubjpass cooked O
is VBZ auxpass cooked O
always RB advmod cooked O
cooked VBN ROOT ROOT O
to TO case perfection O
perfection NN nmod cooked O
, , punct excellent O
the DT det service O
service NN nsubj excellent B-AS
is VBZ cop excellent O
excellent JJ parataxis cooked O
, , punct excellent O
the DT det cool O
decor NN compound cool B-AS
cool NN dep cooked O
and CC cc cool O
understated VBN conj cool O
. . punct cooked O

I PRP nsubj had O
had VBD ROOT ROOT O
the DT det special O
duck NN compound special B-AS
breast NN compound special I-AS
special JJ dobj had I-AS
on IN case visit O
my PRP$ nmod:poss visit O
last JJ amod visit O
visit NN nmod had O
and CC cc had O
it PRP nsubj incredible O
was VBD cop incredible O
incredible JJ conj had O
. . punct had O

Ca NN nsubj wait O
n't RB neg wait O
wait VB ROOT ROOT O
wait VB ccomp wait O
for IN case visit O
my PRP$ nmod:poss visit O
next JJ amod visit O
visit NN nmod wait O
. . punct wait O

I PRP nsubj had O
had VBD ROOT ROOT O
my PRP$ nmod:poss eyes O
eyes NNS dobj had O
on IN case place O
this DT det place O
place NN nmod had O
, , punct had O
promising JJ xcomp had O
myself PRP dobj promising O
I PRP nsubj day O
will MD aux day O
one CD nummod day O
day NN acl:relcl myself O
` `` punct give O
give VB dep day O
it PRP iobj give O
a DT det try O
try NN dobj give O
. . punct had O
' '' punct had O

And CC cc hate O
I PRP nsubj hate O
hate VBP ROOT ROOT O
to TO mark say O
say VB xcomp hate O
this DT nsubj doubt O
but CC cc this O
I PRP conj this O
doubt VBP ccomp say O
I PRP nsubj go O
'll MD aux go O
ever RB advmod go O
go VB ccomp doubt O
back RB advmod go O
. . punct hate O

The DT det food O
food NN nsubj average B-AS
is VBZ cop average O
very RB advmod average O
average JJ ROOT ROOT O
... : punct average O
the DT det stuff O
Thai NNP compound stuff B-AS
fusion NN compound stuff I-AS
stuff NN nsubj bit I-AS
is VBZ cop bit O
a DT det bit O
bit NN parataxis average O
too RB advmod sweet O
sweet JJ amod bit O
, , punct bit O
every DT det thing O
thing NN nsubj sweet O
they PRP nsubj serve O
serve VBP acl:relcl thing O
is VBZ cop sweet O
too RB advmod sweet O
sweet JJ acl:relcl bit O
here RB advmod sweet O
. . punct average O

The DT det thing O
only JJ amod thing O
thing NN nsubj special O
I PRP nsubj enjoyed O
moderately RB advmod enjoyed O
enjoyed VBD acl:relcl thing O
was VBD cop special O
their PRP$ nmod:poss special O
Grilled NNP compound special B-AS
Chicken NNP compound special I-AS
special JJ ROOT ROOT I-AS
with IN case Puree I-AS
Edamame NNP compound Puree I-AS
Puree NNP nmod special I-AS
. . punct special O

I PRP nsubj had O
had VBD aux had O
never RB neg had O
had VBN ROOT ROOT O
Edamame NNP compound pureed B-AS
pureed NN dobj had I-AS
before IN mark thought O
but CC cc thought O
I PRP nsubj thought O
thought VBD advcl had O
it PRP nsubj innovative O
was VBD cop innovative O
innovative JJ ccomp thought O
and CC cc innovative O
tasty JJ conj innovative O
-LRB- -LRB- punct used O
could MD aux used O
've VB aux used O
used VBN dep innovative O
a DT det bit O
bit NN nmod:npmod more O
more RBR amod salt O
salt NN dobj used O
-RRB- -RRB- punct used O
. . punct had O

Anyways RB advmod waste O
, , punct waste O
if IN mark neighborhood O
you PRP nsubj neighborhood O
're VBP cop neighborhood O
in IN case neighborhood O
the DT det neighborhood O
neighborhood NN advcl waste O
to TO mark eat O
eat VB xcomp neighborhood O
good JJ amod food O
food NN dobj eat O
, , punct waste O
I PRP nsubj waste O
would MD aux waste O
n't RB neg waste O
waste VB ROOT ROOT O
my PRP$ nmod:poss time O
time NN nsubj trying O
trying VBG dep waste O
to TO mark find O
find VB xcomp trying O
something NN dobj find O
, , punct find O
rather RB advmod go O
go VB dep find O
across IN case street O
the DT det street O
street NN nmod go O
to TO case Tamari O
Tamari NNP nmod go O
. . punct waste O

The DT det decor O
decor NN nsubj tho B-AS
is VBZ cop tho O
night NN compound tho O
tho NN ROOT ROOT O
... : punct tho O
but CC cc tho O
they PRP nsubj need O
REALLY RB advmod need O
need VBP conj tho O
to TO mark clean O
clean VB xcomp need O
that IN nsubj vent O
vent VB ccomp clean B-AS
in IN case ceiling O
the DT det ceiling O
ceiling NN nmod vent O
... : punct tho O
its PRP$ nmod:poss un-appetizing O
quite RB advmod un-appetizing O
un-appetizing JJ conj tho O
, , punct tho O
and CC cc tho O
kills VBZ conj tho O
your PRP$ nmod:poss effort O
effort NN dobj kills O
to TO mark make O
make VB acl effort O
this DT det place O
place NN nsubj look B-AS
look NN ccomp make O
sleek JJ xcomp look O
and CC cc sleek O
modern JJ conj sleek O
. . punct tho O

We PRP nsubj ate O
ate VBD ROOT ROOT O
outside JJ advmod ate O
at IN case bar O
Haru NNP nmod:poss bar O
's POS case Haru O
Sake NNP compound bar O
bar NN nmod ate O
because IN mark overflowing O
Haru NNP nmod:poss restaurant O
's POS case Haru O
restaurant NN nsubj overflowing O
next JJ amod door O
door NN nsubj overflowing O
was VBD aux overflowing O
overflowing VBG advcl ate O
. . punct ate O

What WP ROOT ROOT O
's VBZ cop What O
the DT det difference O
difference NN nsubj What O
between IN case two O
the DT det two O
two CD nmod difference O
? . punct What O

Their PRP$ nmod:poss list O
sake NN compound list B-AS
list NN nsubj extensive I-AS
was VBD cop extensive O
extensive JJ ROOT ROOT O
, , punct extensive O
but CC cc extensive O
we PRP nsubj looking O
were VBD aux looking O
looking VBG conj extensive O
for IN case Haze O
Purple NNP compound Haze O
Haze NNP nmod looking O
, , punct Haze O
which WDT nsubjpass listed O
was VBD auxpass listed O
n't RB neg listed O
listed VBN acl:relcl Haze O
but CC cc listed O
made VBN conj listed O
for IN case us O
us PRP nmod made O
upon IN case request O
request NN nmod made O
! . punct extensive O

The DT det roll O
spicy NN compound roll B-AS
tuna NN compound roll I-AS
roll NN nsubj good I-AS
was VBD cop good O
unusually RB advmod good O
good JJ ROOT ROOT O
and CC cc good O
the DT det tempura O
rock NN compound tempura B-AS
shrimp NN compound tempura I-AS
tempura NN nsubj awesome I-AS
was VBD cop awesome O
awesome JJ conj good O
, , punct awesome O
great JJ amod appetizer O
appetizer NN appos awesome O
to TO mark share O
share VB acl appetizer O
! . punct good O

We PRP nsubj went O
went VBD ROOT ROOT O
around IN case 9:30 O
9:30 CD nmod went O
on IN case Friday O
a DT det Friday O
Friday NNP nmod went O
and CC cc went O
it PRP nsubj died O
had VBD aux died O
died VBN conj went O
down RP compound:prt died O
a DT det bit O
bit NN dobj died O
by IN case then O
then RB nmod died O
so IN mark great O
the DT det service O
service NN nsubj great B-AS
was VBD cop great O
great JJ advcl died O
! . punct went O

we PRP nsubj love O
love VBP ROOT ROOT O
th DT det pony O
pink JJ amod pony B-AS
pony NN dobj love I-AS
. . punct love O

THe NN compound spot O
perfect JJ amod spot O
spot NN ROOT ROOT B-AS
. . punct spot O

Food NNP ROOT ROOT B-AS
- : punct Food O
awesome JJ dep Food O
. . punct Food O

Service NNP ROOT ROOT B-AS
- : punct Service O
friendly JJ dep Service O
and CC cc friendly O
attentive JJ conj friendly O
. . punct Service O

Ambiance NN ROOT ROOT B-AS
- : punct Ambiance O
relaxed VBN dep Ambiance O
and CC cc relaxed O
stylish JJ conj relaxed O
. . punct Ambiance O

Do VBP aux judge O
n't RB neg judge O
judge VB advcl have O
this DT det place O
place NN dobj judge B-AS
prima NN compound facie O
facie NN dobj place O
, , punct have O
you PRP nsubj have O
have VBP ROOT ROOT O
to TO mark try O
try VB xcomp have O
it PRP dobj try O
to TO mark believe O
believe VB xcomp try O
it PRP dobj believe O
, , punct it O
a DT det home O
home NN appos it O
away RB advmod home O
from IN case home O
home NN nmod away O
for IN case heart O
the DT det heart O
literate JJ amod heart O
heart NN nmod home O
. . punct have O

i LS nsubj eaten O
have VBP aux eaten O
eaten VBN ROOT ROOT O
here RB advmod eaten O
a DT det handful O
handful NN dobj eaten O
of IN case times O
times NNS nmod handful O
, , punct eaten O
for IN case reason O
no DT neg reason O
reason NN nmod eaten O
besides IN case convenience O
sheer JJ amod convenience O
convenience NN nmod reason O
. . punct eaten O

-LRB- -LRB- punct hang O
i FW nsubj hang O
hang VBP ROOT ROOT O
out RP compound:prt hang O
, , punct hang O
and CC cc hang O
live VB conj hang O
, , punct hang O
in IN case neighborhood O
the DT det neighborhood O
neighborhood NN nmod hang O
. . punct hang O
. . ROOT ROOT O
-RRB- -RRB- punct . O

the DT det food O
food NN nsubj decent B-AS
is VBZ cop decent O
decent JJ ROOT ROOT O
. . punct decent O

however RB advmod service O
, , punct service O
it PRP nsubj service O
's VBZ cop service O
the DT det service O
service NN ROOT ROOT B-AS
that WDT nsubj leaves O
leaves VBZ acl:relcl service O
a DT det taste O
bad JJ amod taste O
taste NN dobj leaves O
in IN case mouth O
my PRP$ nmod:poss mouth O
mouth NN nmod taste O
. . punct service O

i LS nsubj happen O
happen VB ROOT ROOT O
to TO mark have O
have VB xcomp happen O
a DT det policy O
policy NN dobj have O
that WDT nsubj goes O
goes VBZ acl:relcl policy O
along IN case bit O
with IN case bit O
a DT det bit O
little JJ amod bit O
bit NN nmod goes O
of IN case self-respect O
self-respect NN nmod bit O
, , punct bit O
which WDT nsubj includes O
includes VBZ acl:relcl bit O
not RB neg letting O
letting VBG xcomp includes O
a DT det waiter O
waiter NN nsubj intimidate B-AS
intimidate VB ccomp letting O
me PRP dobj intimidate O
, , punct letting O
i.e. FW advmod make O
make VB ccomp letting O
me PRP nsubj feel O
feel VB ccomp make O
bad JJ xcomp feel O
asking VBG xcomp bad O
for IN case trivialities O
trivialities NNS nmod asking O
like IN case water O
water NN nmod trivialities O
, , punct trivialities O
or CC cc trivialities O
the DT det check O
check NN conj trivialities O
. . punct happen O

i LS nsubj know O
know VB advcl busy O
, , punct busy O
you PRP nsubj busy O
were VBD cop busy O
too RB advmod busy O
busy JJ ROOT ROOT O
showing VBG ccomp busy O
off IN case shirt O
your PRP$ nmod:poss shirt O
vintage NN compound shirt O
tee NN compound shirt O
shirt NN nmod showing O
and CC cc showing O
looking VBG conj showing O
bored JJ xcomp looking O
, , punct busy O
but CC cc busy O
my PRP$ nmod:poss agenda O
agenda NN nsubj i O
is VBZ cop i O
i FW conj busy O
'm VBP cop here O
here RB advmod i O
to TO mark eat O
eat VB xcomp here O
and CC cc eat O
enjoy VB conj eat O
the DT det company O
company NN dobj eat O
of IN case friends O
friends NNS nmod company O
, , punct eat O
seeking VBG advcl eat O
a DT det experience O
pleasant JJ amod experience O
experience NN dobj seeking O
. . punct busy O

well RB advmod find O
, , punct find O
i FW nsubj find O
did VBD aux find O
n't RB neg find O
find VB ROOT ROOT O
it PRP dobj find O
there RB advmod find O
, , punct find O
and CC cc find O
trust NN conj find O
, , punct trust O
i FW nsubj told O
have VBP aux told O
told VBN acl:relcl trust O
everyone NN compound i O
i FW nsubj think O
can MD aux think O
think VB ccomp told O
of IN case experience O
about IN case experience O
my PRP$ nmod:poss experience O
experience NN nmod think O
. . punct find O

the DT det time O
last JJ amod time O
time NN nsubj looked O
i FW advmod walked O
walked VBN acl time O
by IN case it O
it PRP nmod walked O
looked VBD ROOT ROOT O
pretty RB advmod empty O
empty JJ xcomp looked O
. . punct looked O
hmmm NN ROOT ROOT O
. . punct hmmm O

This DT det place O
place NN nsubj got B-AS
has VBZ aux got O
got VBN ROOT ROOT O
to TO mark restaurant O
be VB cop restaurant O
the DT det restaurant O
best JJS amod restaurant O
japanese JJ amod restaurant O
restaurant NN xcomp got O
in IN case area O
the DT det area O
new JJ amod area O
york NN compound area O
area NN nmod restaurant O
. . punct got O

I PRP nsubj had O
had VBD ROOT ROOT O
a DT det experience O
great JJ amod experience O
experience NN dobj had O
. . punct had O

Food NNP nsubj great B-AS
is VBZ cop great O
great JJ ROOT ROOT O
. . punct great O

Service NNP nsubj notch B-AS
is VBZ cop notch O
top JJ amod notch O
notch NN ROOT ROOT O
. . punct notch O

I PRP nsubj going O
have VBP aux going O
been VBN aux going O
going VBG ROOT ROOT O
back RB advmod going O
again RB advmod going O
and CC cc going O
again RB advmod going O
. . punct going O

I PRP nsubj tend O
tend VBP ROOT ROOT O
to TO mark judge O
judge VB xcomp tend O
a DT det restaurant O
sushi NN compound restaurant O
restaurant NN dobj judge O
by IN case urchin O
its PRP$ nmod:poss urchin O
sea NN compound urchin B-AS
urchin NN nmod judge I-AS
, , punct urchin O
which WDT nsubj heavenly O
was VBD cop heavenly O
heavenly JJ acl:relcl urchin O
at IN case sushi O
sushi NN nmod heavenly O
rose VBD dep heavenly O
. . punct tend O

It PRP nsubj melted O
melted VBD ROOT ROOT O
in IN case mouth O
my PRP$ nmod:poss mouth O
little JJ amod mouth O
mouth NN nmod melted O
and CC cc mouth O
the DT det consistency-not O
perfect JJ amod consistency-not O
consistency-not NN conj mouth O
too RB advmod fishy O
fishy JJ amod consistency-not O
, , punct fishy O
creamy JJ conj fishy O
, , punct fishy O
and CC cc fishy O
slightly RB advmod buttery O
buttery JJ conj fishy O
. . punct melted O

The DT det sushi O
sushi NN nsubj seemed B-AS
seemed VBD ROOT ROOT O
pretty RB advmod fresh O
fresh JJ xcomp seemed O
and CC cc seemed O
was VBD auxpass proportioned O
adequately RB advmod proportioned O
proportioned VBN conj seemed O
. . punct seemed O

The DT det rice O
rice NN nsubj good B-AS
to TO case ration I-AS
fish NN compound ration I-AS
ration NN nmod rice I-AS
was VBD cop good O
also RB advmod good O
good JJ ROOT ROOT O
-- : punct good O
they PRP nsubj try O
did VBD aux try O
n't RB neg try O
try VB parataxis good O
to TO mark overpack O
overpack VB xcomp try O
the DT det rice O
rice NN dobj overpack O
. . punct good O

We PRP nsubj took O
took VBD ROOT ROOT O
advanatage NN dobj took O
of IN case deal O
the DT det deal O
half NN amod deal B-AS
price NN compound deal I-AS
sushi NN compound deal I-AS
deal NN nmod advanatage I-AS
on IN case saturday O
saturday NNP nmod took O
so IN mark it O
it PRP nsubj it O
was VBD cop it O
well RB advmod it O
worth IN case it O
it PRP advcl took O
. . punct took O

I PRP nsubj went O
went VBD ROOT ROOT O
to TO case restaurant O
this DT det restaurant O
restaurant NN nmod went O
with IN case woman O
a DT det woman O
woman NN nmod went O
that IN dobj met O
I PRP nsubj met O
met VBD acl:relcl woman O
recently RB advmod met O
. . punct went O

She PRP nsubj lives O
lives VBZ ROOT ROOT O
nearby JJ xcomp lives O
but CC cc lives O
had VBD aux gone O
never RB neg gone O
gone VBN conj lives O
to TO case establishment O
this DT det establishment O
establishment NN nmod gone O
thinking VBG acl establishment O
that IN mark touristy O
it PRP nsubj touristy O
might MD aux touristy O
be VB cop touristy O
too RB advmod touristy O
touristy JJ ccomp thinking O
. . punct lives O

Surprisingly RB advmod nothing O
nothing NN nsubj truth O
could MD aux truth O
be VB cop truth O
further RB advmod truth O
from IN case truth O
the DT det truth O
truth NN ROOT ROOT O
. . punct truth O

In IN case evening O
the DT det evening O
evening NN nmod attracted O
, , punct attracted O
this DT det place O
place NN nsubj attracted O
attracted VBD ROOT ROOT O
a DT det crowd O
well RB advmod dressed O
dressed VBN dep crowd O
, , punct dressed O
with IN case it O
it PRP nmod dressed O
, , punct dressed O
NY NNP compound crowd O
crowd NN dobj attracted B-AS
. . punct attracted O

The DT det food O
food NN nsubj prepared B-AS
was VBD cop prepared O
well RB advmod prepared O
prepared JJ ROOT ROOT O
and CC cc prepared O
the DT det impecable O
service NN compound impecable B-AS
impecable NN conj prepared O
. . punct prepared O

I PRP nsubj going O
'm VBP aux going O
going VBG ROOT ROOT O
back RB advmod going O
. . punct going O

Having VBG aux hunted O
hunted VBN ROOT ROOT O
around IN advmod hunted O
for IN case restaurant O
a DT det restaurant O
quiet JJ amod restaurant O
, , punct restaurant O
romantic JJ amod restaurant O
, , punct restaurant O
yet RB advmod expensive O
not RB neg expensive O
hideously RB advmod expensive O
expensive JJ amod restaurant O
restaurant NN nmod hunted O
I PRP nsubj stumbled O
stumbled VBD acl:relcl restaurant O
across IN case reviews O
reviews NNS nmod stumbled O
for IN case Lanterna O
La NNP compound Lanterna O
Lanterna NNP nmod reviews O
and CC cc hunted O
gave VBD conj hunted O
it PRP iobj gave O
a DT det shot O
shot NN dobj gave O
. . punct hunted O

Quite RB advmod simply O
simply RB advmod stepping O
it PRP nsubj stepping O
's VBZ cop stepping O
like IN mark stepping O
stepping VBG ROOT ROOT O
out IN case Manhattan O
of IN case Manhattan O
Manhattan NNP nmod stepping O
and CC cc stepping O
into IN case haven O
a DT det haven O
haven NN conj stepping O
of IN case tranquility O
tranquility NN nmod haven O
. . punct stepping O

The DT det service O
service NN nsubj attentive O
was VBD cop attentive O
attentive JJ ROOT ROOT O
, , punct attentive O
yet RB advmod unimposing O
unimposing JJ conj attentive O
, , punct attentive O
the DT det food O
food NN nsubj better O
was VBD cop better O
far RB advmod better O
better JJR csubj extensive O
than IN case restaurants O
many JJ amod restaurants O
notorious JJ amod restaurants O
restaurants NNS nmod better O
in IN case Midtown O
Midtown JJ nmod restaurants O
and CC cc Midtown O
the DT det list O
wine NN compound list O
list NN conj Midtown O
is VBZ cop extensive O
extensive JJ conj attentive O
and CC cc attentive O
well RB advmod priced O
priced VBN conj attentive O
. . punct attentive O

The DT det menu O
Prix NNP compound menu B-AS
Fixe NNP compound menu I-AS
menu NN nsubj worth I-AS
is VBZ cop worth O
worth JJ ROOT ROOT O
every DT det penny O
penny NN nsubj get O
and CC cc penny O
you PRP conj penny O
get VBP ccomp worth O
more JJR dobj get O
than IN case enough O
enough JJ advcl more O
-LRB- -LRB- punct quantity O
both CC cc:preconj quantity O
in IN case quantity O
quantity NN dep more O
AND CC cc quantity O
quality NN conj quantity O
-RRB- -RRB- punct quantity O
. . punct worth O

I PRP nsubj going O
will MD aux going O
be VB aux going O
going VBG ROOT ROOT O
back RB advmod going O
and CC cc going O
heartily RB advmod recommend O
recommend VB conj going O
it PRP dobj recommend O
! . punct going O

I PRP nsubj had O
've VBP aux had O
had VBD ROOT ROOT O
the DT det buffet O
lunch NN compound buffet O
buffet NN dobj had O
at IN case Chennai O
Chennai NNP nmod buffet O
a DT det couple O
couple NN dep buffet O
of IN case times O
times NNS nmod couple O
, , punct couple O
when WRB advmod neighborhood O
I PRP nsubj neighborhood O
have VBP aux neighborhood O
been VBN cop neighborhood O
in IN case neighborhood O
the DT det neighborhood O
neighborhood NN acl:relcl couple O
. . punct had O

It PRP nsubj terrific O
is VBZ cop terrific O
terrific JJ ROOT ROOT O
, , punct terrific O
as IN dep is O
is VBZ advcl terrific O
the DT det value O
value NN nsubj is O
. . punct terrific O

$ $ dep 6 O
6 CD nsubj food O
and CC cc 6 O
there EX conj 6 O
is VBZ cop food O
much JJ amod food O
tasty JJ amod food O
food NN ROOT ROOT B-AS
, , punct food O
all DT appos food O
of IN case it O
it PRP nmod all O
fresh JJ amod all O
and CC cc fresh O
continually RB advmod refilled O
refilled VBN conj fresh O
. . punct food O

I PRP nsubj vegetarian O
am VBP cop vegetarian O
not RB neg vegetarian O
a DT det vegetarian O
vegetarian JJ ROOT ROOT O
but CC cc vegetarian O
, , punct vegetarian O
almost RB advmod all O
all PDT nummod dishes O
the DT det dishes O
dishes NNS nsubj great B-AS
were VBD cop great O
great JJ conj vegetarian O
. . punct vegetarian O

Frankly RB advmod is O
, , punct is O
when WRB advmod compare O
you PRP nsubj compare O
compare VBP advcl is O
what WP dobj have O
you PRP nsubj have O
can MD aux have O
have VB ccomp compare O
here RB advmod have O
for IN case lunch O
lunch NN nmod have O
, , punct is O
versus CC case McDs O
McDs NNS nmod is O
or CC cc McDs O
so RB advmod many O
many JJ amod shops O
other JJ amod shops O
sandwich NN compound shops O
shops NNS conj McDs O
in IN case city O
the DT det city O
city NN nmod McDs O
, , punct is O
there EX expl is O
is VBZ ROOT ROOT O
no DT neg comparison O
comparison NN nsubj is O
. . punct is O

Go VB ROOT ROOT O
hungry JJ xcomp Go O
and CC cc Go O
enjoy VB conj Go O
. . punct Go O

The DT det food O
food NN nsubj good B-AS
here RB advmod food O
is VBZ cop good O
rather RB advmod good O
good JJ ROOT ROOT O
, , punct good O
but CC cc good O
only RB advmod like O
if IN mark like O
you PRP nsubj like O
like VBP conj good O
to TO mark wait O
wait VB xcomp like O
for IN case it O
it PRP nmod wait O
. . punct good O

I PRP nsubj like O
like VBP ROOT ROOT O
the DT det somosas O
