my PRP$ nmod:poss son O
teenage JJ amod son O
son NN dobj got O
one CD nummod son O
, , punct got O
because IN case features O
of IN mwe because O
the DT det features O
features NNS nmod got B-AS
that IN dobj offers O
it PRP nsubj offers O
offers VBZ acl:relcl features O
, , punct features O
like IN case iChat O
, , punct iChat O
iChat NNP nmod features B-AS
, , punct iChat O
Photobooth NNP conj iChat B-AS
, , punct iChat O
garage NN compound band B-AS
band NN conj iChat I-AS
and CC cc iChat O
more JJR conj iChat O
! . punct got O

Needless JJ ROOT ROOT O
to TO mark say O
say VB xcomp Needless O
a DT det PC O
PC NN nsubj less O
that WDT nsubj support O
ca MD aux support O
n't RB neg support O
support VB acl:relcl PC O
a DT det phone O
cell NN compound phone O
phone NN dobj support O
is VBZ cop less O
less JJR ccomp say O
than IN case useless O
useless JJ advcl less O
! . punct Needless O

Great JJ amod laptop O
laptop NN ROOT ROOT O
that WDT nsubj offers O
offers VBZ acl:relcl laptop O
many JJ amod features O
great JJ amod features O
features NNS dobj offers B-AS
! . punct laptop O

they PRP nsubj done O
have VBP aux done O
done VBN ROOT ROOT O
absolutely RB advmod nothing O
nothing NN dobj done O
to TO mark fix O
fix VB acl nothing O
the DT det problem O
computer NN compound problem O
problem NN dobj fix O
. . punct done O

One CD nummod night O
night NN nmod:tmod turned O
I PRP nsubj turned O
turned VBD ROOT ROOT O
the DT det thing O
freaking VBG amod thing O
thing NN dobj turned O
off IN compound:prt turned O
after IN mark using O
using VBG advcl turned O
it PRP dobj using O
, , punct turned O
the DT det day O
next JJ amod day O
day NN nsubj turn O
I CD nummod day O
turn VBP parataxis turned O
it PRP dobj turn O
on IN compound:prt turn O
, , punct turn O
no DT neg GUI O
GUI NNP dobj turn B-AS
, , punct GUI O
screen NN appos GUI B-AS
all DT advmod screen O
dark JJ amod light O
, , punct light O
power NN compound light B-AS
light NN dep all I-AS
steady JJ amod light O
, , punct light O
hard JJ amod light B-AS
drive NN compound light I-AS
light NN dep light I-AS
steady JJ amod light O
and CC cc steady O
not RB neg flashing O
flashing VBG conj steady O
as IN mark does O
it PRP nsubj does O
usually RB advmod does O
does VBZ dep steady O
. . punct turned O

Still RB advmod pricey O
pretty RB advmod pricey O
pricey JJ ROOT ROOT O
, , punct pricey O
but CC cc pricey O
I PRP nsubj putting O
've VBP aux putting O
been VBN aux putting O
putting VBG conj pricey O
off RP compound:prt putting O
money NN dobj putting O
for IN case while O
a DT det while O
while NN nmod putting O
as IN case Fund O
a DT det Fund O
little JJ amod Fund O
Macbook NNP compound Fund O
Fund NNP nmod while O
, , punct pricey O
and CC cc pricey O
finally RB advmod got O
got VBD conj pricey O
to TO mark use O
use VB xcomp got O
it PRP dobj use O
. . punct pricey O

I PRP nsubj took O
took VBD ROOT ROOT O
it PRP dobj took O
back RP compound:prt took O
for IN case thing O
an DT det thing O
Asus NNP amod thing O
and CC cc Asus O
same JJ conj Asus O
thing NN nmod took O
- : punct thing O
blue JJ amod screen O
screen NN dep thing O
which WDT nsubj required O
required VBD acl:relcl screen O
me PRP dobj required O
to TO mark remove O
remove VB xcomp required O
the DT det battery O
battery NN dobj remove B-AS
to TO mark reset O
reset VB advcl remove O
. . punct took O

In IN case shop O
the DT det shop O
shop NN nmod encased O
, , punct encased O
these DT det MacBooks O
MacBooks NNS nsubjpass encased O
are VBP auxpass encased O
encased VBN ROOT ROOT O
in IN case enclosure O
a DT det enclosure O
soft JJ amod enclosure O
rubber NN compound enclosure B-AS
enclosure NN nmod encased I-AS
- : punct encased O
so IN mark know O
you PRP nsubj know O
will MD aux know O
never RB neg know O
know VB advcl encased O
about IN case edge O
the DT det edge O
razor NN compound edge O
edge NN nmod know B-AS
until IN mark buy O
you PRP nsubj buy O
buy VBP advcl know O
it PRP dobj buy O
, , punct know O
get VB dep know O
it PRP dobj get O
home RB advmod get O
, , punct know O
break VB conj know O
the DT det seal O
seal NN dobj break O
and CC cc know O
use VB conj know O
it PRP dobj use O
-LRB- -LRB- punct con O
very RB advmod clever O
clever JJ amod con O
con NN dep use O
-RRB- -RRB- punct con O
. . punct encased O

However RB advmod make O
, , punct make O
the DT det gestures O
multi-touch JJ amod gestures B-AS
gestures NNS nsubj make I-AS
and CC cc gestures O
large JJ amod area O
tracking NN compound area B-AS
area NN conj gestures I-AS
make VBP ROOT ROOT O
having VBG xcomp make O
an DT det mouse O
external JJ amod mouse B-AS
mouse NN dobj having I-AS
unnecessary JJ amod mouse O
-LRB- -LRB- punct gaming O
unless IN mark gaming O
you PRP nsubj gaming O
' '' punct gaming O
re JJ amod gaming O
gaming NN dep having B-AS
-RRB- -RRB- punct gaming O
. . punct make O

Plus CC cc small O
it PRP nsubj small O
is VBZ cop small O
small JJ ROOT ROOT O
and CC cc small O
reasonably RB advmod light O
light JJ conj small O
so IN mark take O
I PRP nsubj take O
can MD aux take O
take VB advcl small O
it PRP dobj take O
with IN case me O
me PRP nmod take O
to TO case work O
and CC cc to O
from IN conj to O
work NN nmod take O
. . punct small O

I PRP nsubj HATE O
HATE VBP ROOT ROOT O
this DT det one O
one CD dobj HATE O
. . punct HATE O

They PRP nsubj unconcerned O
were VBD cop unconcerned O
totally RB advmod unconcerned O
unconcerned JJ ROOT ROOT O
that IN mark repaired O
the DT det computer O
computer NN nsubjpass repaired O
was VBD auxpass repaired O
not RB neg repaired O
correctly RB advmod repaired O
repaired VBN ccomp unconcerned O
in IN case place O
the DT det place O
first JJ amod place O
place NN nmod repaired O
. . punct unconcerned O

Toshiba NNP nsubj send O
does VBZ aux send O
not RB neg send O
send VB ROOT ROOT O
any DT det one O
one CD dobj send O
out IN compound:prt send O
unless IN mark paid O
you PRP nsubj paid O
have VBP aux paid O
paid VBN advcl send O
extra JJ dobj paid O
to TO mark have O
have VB advcl paid O
the DT dobj have O
on IN case repairround O
site NN compound repairround O
repairround NN nmod the O
and CC cc repairround O
based VBN amod o O
o NN conj repairround O
done VBN acl repairround O
. . punct send O

Oh UH discourse boy O
, , punct boy O
boy NN ROOT ROOT O
! . punct boy O

But CC cc are O
while IN mark advantage O
this DT nsubj advantage O
is VBZ cop advantage O
one CD nummod advantage O
big JJ amod advantage O
advantage NN advcl are O
-LRB- -LRB- punct know O
as IN mark know O
you PRP nsubj know O
may MD aux know O
know VB dep are O
from IN case company O
the DT det company O
company NN nmod know O
s VBZ compound commercials O
recent JJ amod commercials O
commercials NNS dobj know O
-RRB- -RRB- punct know O
there EX expl are O
are VBP ROOT ROOT O
other JJ amod things O
things NNS nsubj are O
to TO mark consider O
consider VB acl things O
before IN mark going O
going VBG advcl consider O
with IN case Apple O
Apple NNP nmod going O
. . punct are O

I PRP nsubj love O
love VBP ROOT ROOT O
the DT det way O
way NN dobj love O
the DT det suite O
entire JJ amod suite O
suite NN nsubj works B-AS
of IN case software I-AS
software NN nmod suite I-AS
works VBZ acl:relcl way O
together RB advmod works O
. . punct love O

The DT det speed O
speed NN nsubj incredible B-AS
is VBZ cop incredible O
incredible JJ ROOT ROOT O
and CC cc incredible O
I PRP conj incredible O
am VBP dep I O
more JJR advmod am O
than IN case satisfied O
satisfied JJ advcl more O
. . punct incredible O

on IN case side O
the DT det side O
bright JJ amod side O
side NN ROOT ROOT O
at IN advmod laptop O
least JJS mwe at O
I PRP nsubj laptop O
was VBD cop laptop O
n't RB neg laptop O
without IN case laptop O
my PRP$ nmod:poss laptop O
laptop NN nmod side O
for IN case time O
long RB advmod time O
this DT det time O
time NN nmod laptop O
! . punct side O

This DT det laptop O
laptop NN nsubj meets O
meets VBZ csubj great O
every DT det expectation O
expectation NN dobj meets O
and CC cc expectation O
Windows NNP conj expectation B-AS
7 CD nummod Windows I-AS
is VBZ cop great O
great JJ ROOT ROOT O
! . punct great O

That DT nsubj 's O
's VBZ ROOT ROOT O
how WRB advmod frustrating O
frustrating VBG dep was O
it PRP nsubj was O
was VBD ccomp 's O
. . punct 's O

I PRP nsubj use O
can MD aux use O
barely RB advmod use O
use VB ROOT ROOT O
any DT det devices O
usb NN compound devices B-AS
devices NNS dobj use I-AS
because IN mark stay O
they PRP nsubj stay O
will MD aux stay O
not RB neg stay O
stay VB advcl use O
connected JJ xcomp stay O
properly RB advmod connected O
. . punct use O

The DT det one O
one CD nsubj is O
down IN case side O
side NN nmod one O
to TO case it O
it PRP nmod side O
is VBZ ROOT ROOT O
that IN mark tends O
when WRB advmod play O
I PRP nsubj play O
play VBP advcl tends O
a DT det game O
certin NN compound game O
game NN dobj play O
on IN case here O
here RB nmod play O
, , punct tends O
it PRP nsubj tends O
tends VBZ ccomp is O
to TO mark freeze O
freeze VB xcomp tends O
up RP compound:prt freeze O
sometimes RB advmod freeze O
, , punct tends O
but CC cc tends O
thats VBZ conj tends O
the DT det thing O
only RB advmod bad O
bad JJ amod thing O
thing NN dobj thats O
about IN case computer O
this DT det computer O
computer NN nmod thing O
. . punct is O

- : ROOT ROOT O
No UH neg keyboard O
backlit JJ amod keyboard O
keyboard NN root - B-AS
, , punct keyboard O
but CC cc not O
not RB cc keyboard O
an DT det issue O
issue NN conj keyboard O
for IN case me O
me PRP nmod issue O
. . punct keyboard O

When WRB advmod had O
I PRP nsubj had O
finally RB advmod had O
had VBD ROOT ROOT O
everything NN dobj had O
running VBG acl everything O
with IN case software O
all DT det:predet software O
my PRP$ nmod:poss software O
software NN nmod running B-AS
installed VBN acl software O
I PRP nsubj plugged O
plugged VBD ccomp installed O
in IN case droid O
my PRP$ nmod:poss droid O
droid NN nmod plugged O
to TO mark recharge O
recharge VB xcomp plugged O
and CC cc recharge O
the DT det system O
system NN nsubj crashed B-AS
crashed VBD conj recharge O
. . punct had O

I PRP nsubj turn O
ca MD aux turn O
n't RB neg turn O
even RB advmod turn O
turn VB ROOT ROOT O
it PRP dobj turn O
off RP compound:prt turn O
. . punct turn O

One CD nummod suggestion O
suggestion NN nsubj is O
I PRP nsubj have O
do VBP aux have O
have VB acl:relcl suggestion O
, , punct is O
is VBZ ROOT ROOT O
to TO mark bother O
not RB neg bother O
bother VB xcomp is O
getting VBG xcomp bother O
Microsoft NNP compound office B-AS
office NN dobj getting I-AS
for IN case mac I-AS
the DT det mac I-AS
mac NN nmod getting I-AS
expecting VBG acl mac O
it PRP nsubj work O
will MD aux work O
work VB ccomp expecting O
just RB advmod knew O
like IN mark knew O
you PRP nsubj knew O
knew VBD advcl work O
it PRP dobj knew O
to TO case PC O
on IN case PC O
a DT det PC O
PC NN nmod knew O
. . punct is O

Pairing VBG csubj pleasure O
it PRP dobj Pairing O
with IN case iPhone O
an DT det iPhone O
iPhone NNP nmod Pairing O
is VBZ cop pleasure O
a DT det pleasure O
pure JJ amod pleasure O
pleasure NN ROOT ROOT O
- : punct pleasure O
talk NN dep pleasure O
about IN case syncing O
painless JJ amod syncing O
syncing NN nmod talk B-AS
- : punct talk O
used VBN acl talk O
to TO mark take O
take VB xcomp used O
me PRP dobj take O
forever RB advmod take O
- : punct talk O
now RB advmod snap O
it PRP nsubj snap O
's VBZ cop snap O
a DT det snap O
snap NN dep talk O
. . punct pleasure O

I PRP nsubj shopped O
shopped VBD ROOT ROOT O
around RP compound:prt shopped O
before IN mark buying O
buying VBG advcl shopped O
. . punct shopped O

I PRP nsubj got O
also RB advmod got O
got VBD ROOT ROOT O
the DT det bonus O
added VBN amod bonus O
bonus NN dobj got O
of IN case Monitor O
a DT det Monitor O
30 CD nummod Monitor B-AS
'' '' punct Monitor I-AS
HD NN compound Monitor I-AS
Monitor NNP nmod bonus I-AS
, , punct Monitor O
which WDT nsubj helps O
really RB advmod helps O
helps VBZ acl:relcl Monitor O
to TO mark extend O
extend VB xcomp helps O
my PRP$ nmod:poss screen O
screen NN dobj extend B-AS
and CC cc extend O
keep VB conj extend O
my PRP$ nmod:poss eyes O
eyes NNS nsubj fresh O
fresh JJ xcomp keep O
! . punct got O

Would MD aux do O
do VB ROOT ROOT O
business NN dobj do O
again RB advmod do O
. . punct do O

The DT det machine O
machine NN nsubj slow O
is VBZ cop slow O
slow JJ ROOT ROOT O
to TO case boot O
boot NN nmod slow B-AS
up RB advmod boot I-AS
and CC cc up O
occasionally RB conj up O
crashes NNS dep boot O
completely RB advmod boot O
. . punct slow O

After IN mark paying O
paying VBG advcl frustrating O
several JJ advmod hundred O
hundred CD nummod dollars O
dollars NNS dobj paying O
for IN case service O
this DT det service O
service NN nmod paying B-AS
, , punct frustrating O
it PRP nsubj frustrating O
is VBZ aux frustrating O
frustrating VBG ROOT ROOT O
that IN mark get O
you PRP nsubj get O
can MD aux get O
not RB neg get O
get VB ccomp frustrating O
help VB xcomp get O
after IN case hours O
hours NNS nmod help O
. . punct frustrating O

I PRP nsubj had O
have VBP aux had O
had VBD ROOT ROOT O
the DT det sarcasm O
luxury NN compound sarcasm O
-LRB- -LRB- punct sarcasm O
sarcasm NN dobj had O
-RRB- -RRB- punct sarcasm O
of IN mark owning O
owning VBG acl sarcasm O
2 CD dobj owning O
of IN case laptops O
these DT det laptops O
laptops NNS nmod 2 O
. . punct had O

What WP dep waste O
a DT det waste O
waste NN ROOT ROOT O
. . punct waste O

It PRP nsubj experience O
was VBD cop experience O
a DT det experience O
total JJ amod experience O
Dhell NN compound experience O
experience NN ROOT ROOT O
that IN dobj repeat O
I PRP nsubj repeat O
will MD aux repeat O
never RB neg repeat O
repeat VB acl:relcl experience O
. . punct experience O

There EX expl are O
are VBP ROOT ROOT O
a DT det flaws O
few JJ amod flaws O
flaws NNS nsubj are O
as RB cc flaws O
well RB mwe as O
that IN mwe as O
I PRP nsubj noticed O
noticed VBD conj flaws O
. . punct are O

Completely RB advmod worth O
worth JJ ROOT ROOT O
every DT det dime O
single JJ amod dime O
penny NN compound dime O
dime NN dep worth O
and CC cc dime O
nickel NN conj dime O
. . punct worth O

I PRP nsubj tried O
tried VBD ROOT ROOT O
to TO mark upgrade O
upgrade VB xcomp tried O
it PRP dobj upgrade O
to TO case version O
a DT det version O
newer JJR amod version O
version NN nmod upgrade O
a DT det couple O
couple NN nmod:npmod ago O
of IN case months O
months NNS nmod couple O
ago RB advmod version O
and CC cc version O
I PRP nsubj have O
still RB advmod have O
have VBP conj version O
the DT det problem O
same JJ amod problem O
problem NN dobj have O
. . punct tried O

I PRP nsubj have O
did VBD aux have O
have VB ROOT ROOT O
to TO mark replace O
replace VB xcomp have O
the DT det battery O
battery NN dobj replace B-AS
once RB advmod replace O
, , punct have O
but CC cc have O
that DT nsubj months O
was VBD cop months O
only RB advmod months O
a DT det months O
couple NN compound months O
months NNS conj have O
ago RB advmod months O
and CC cc months O
it PRP nsubj working O
's VBZ aux working O
been VBN aux working O
working VBG conj months O
perfect JJ xcomp working O
ever RB advmod working O
since IN advmod working O
. . punct have O

:-RRB- NN nsubj had O
In IN case years O
the DT det years O
past JJ amod years O
four CD nummod years O
years NNS nmod had O
I PRP nsubj had O
've VBP aux had O
had VBD ROOT ROOT O
it PRP dobj had O
I PRP nsubj gotten O
have VBP aux gotten O
never RB neg gotten O
once RB advmod gotten O
gotten VBN acl:relcl it O
a DT det virus O
virus NN dobj gotten O
. . punct had O

I PRP nsubj love O
love VBP ROOT ROOT O
the DT det system O
operating NN compound system B-AS
system NN dobj love I-AS
and CC cc system O
the DT det software O
preloaded JJ amod software B-AS
software NN conj system I-AS
. . punct love O

They PRP nsubj great O
were VBD cop great O
great JJ ROOT ROOT O
in IN mark handling O
handling VBG advcl great O
this DT det problem O
problem NN dobj handling O
, , punct great O
and CC cc great O
I PRP nsubj looking O
'm VBP aux looking O
looking VBG conj great O
forward RB advmod looking O
in IN mark purchasing O
purchasing VBG advcl looking O
additonal JJ amod products O
products NNS dobj purchasing O
from IN case them O
them PRP nmod purchasing O
in IN case future O
the DT det future O
future NN nmod purchasing O
. . punct great O

I PRP nsubj tried O
've VBP aux tried O
tried VBN ROOT ROOT O
going VBG xcomp tried O
back RB advmod going O
to TO case XL O
XL NNP nmod going O
but CC cc tried O
there EX expl problems O
still RB advmod problems O
problems NNS conj tried O
. . punct tried O

The DT det thing O
best JJS amod thing O
thing NN nsubj price O
about IN case laptop O
this DT det laptop O
laptop NN nmod thing O
is VBZ cop price O
the DT det price O
price NN ROOT ROOT B-AS
along IN case some O
with IN case some O
some DT nmod price O
of IN case features O
the DT det features O
newer JJR amod features O
features NNS nmod some B-AS
. . punct price O

After IN case attempts O
numerous JJ amod attempts O
attempts NNS nmod gave O
of IN mark trying O
trying VBG acl attempts O
-LRB- -LRB- punct trying O
including VBG mark setting O
setting VBG advcl trying O
the DT det clock O
clock NN dobj setting B-AS
in IN case setup I-AS
BIOS NN compound setup I-AS
setup NN nmod clock I-AS
directly RB advmod setting O
-RRB- -RRB- punct trying O
, , punct gave O
I PRP nsubj gave O
gave VBD ROOT ROOT O
up RP compound:prt gave O
-LRB- -LRB- punct techie O
I PRP nsubj techie O
am VBP cop techie O
a DT det techie O
techie NN dep gave O
-RRB- -RRB- punct techie O
. . punct gave O

YOU PRP nsubj BE O
WILL MD aux BE O
NOT RB advmod BE O
BE VB ROOT ROOT O
ABLE JJ xcomp BE O
TO TO dep ABLE O
TALK NNP dobj TO O
TO TO case SERVICE O
AN DT det SERVICE O
AMERICAN NNP compound SERVICE O
WARRANTY NNP compound SERVICE B-AS
SERVICE NNP nmod TALK I-AS
IS VBZ dep TALK O
OUT NNP nsubj IS O
OF IN case COUNTRY O
COUNTRY NNP nmod OUT O
. . punct BE O

But CC cc hundreds O
it PRP nsubj hundreds O
may MD aux hundreds O
be VB cop hundreds O
potentially RB advmod hundreds O
hundreds NNS ROOT ROOT O
or CC cc hundreds O
thousands NNS conj hundreds O
in IN case future O
the DT det future O
near JJ amod future O
future NN nmod hundreds O
. . punct hundreds O

Has VBZ aux met O
met VBN ROOT ROOT O
or CC cc met O
exceeded VBN conj met O
my PRP$ nmod:poss needs O
needs NNS dobj met O
for IN case device O
a DT det device O
compact JJ amod device O
travel NN compound device O
device NN nmod needs O
. . punct met O

but CC cc realized O
now RB advmod realized O
i FW nsubj realized O
have VBP aux realized O
realized VBN ROOT ROOT O
its PRP$ nmod:poss problem O
a DT det problem O
problem NN dobj realized O
with IN case brand O
this DT det brand O
brand NN nmod problem B-AS
. . punct realized O

It PRP nsubj save O
can MD aux save O
not RB neg save O
save VB ROOT ROOT O
the DT det date O
correct JJ amod date O
date NN dobj save O
and CC cc save O
time NN conj save O
I PRP nsubj set O
set VBP acl:relcl time O
. . punct save O

I PRP nsubj sent O
sent VBD ROOT ROOT O
it PRP dobj sent O
back RB advmod sent O
to TO case Toshiba O
Toshiba NNP nmod back O
twice RB advmod covered O
they PRP nsubj covered O
covered VBD dep sent O
it PRP dobj covered O
under IN case warranty O
the DT det warranty O
warranty NN nmod covered B-AS
. . punct sent O

And CC cc experine O
this DT nsubj experine O
is VBZ cop experine O
n't RB neg experine O
just RB advmod experine O
my PRP$ nmod:poss experine O
one CD nummod experine O
experine NN ROOT ROOT O
. . punct experine O

They PRP nsubj sent O
sent VBD ROOT ROOT O
me PRP iobj sent O
a DT det part O
replacement NN compound part O
part NN dobj sent O
and CC cc sent O
without IN mark informing O
informing VBG csubj requiring O
me PRP dobj informing O
are VBP aux requiring O
requiring VBG conj sent O
that IN mark return O
I PRP nsubj return O
return VBP ccomp requiring O
it PRP dobj return O
within IN case days O
15 CD nummod days O
days NNS nmod return O
or CC cc return O
contact VB conj return O
them PRP dobj contact O
and CC cc return O
let VB conj return O
them PRP nsubj know O
know VB ccomp let O
the DT det part O
broken JJ amod part O
part NN nsubjpass returned O
will MD aux returned O
be VB auxpass returned O
returned VBN ccomp know O
later RB advmod returned O
. . punct sent O

I PRP nsubj looking O
was VBD aux looking O
looking VBG ROOT ROOT O
for IN case mac O
a DT det mac O
mac NN nmod looking O
which WDT nsubj portable O
is VBZ cop portable O
portable JJ acl:relcl mac O
and CC cc portable O
has VBZ conj portable O
all PDT det:predet features O
the DT det features O
features NNS dobj has B-AS
that IN dobj looking O
I PRP nsubj looking O
was VBD aux looking O
looking VBG acl:relcl features O
for IN nmod looking O
. . punct looking O

I PRP nsubj recommend O
would MD aux recommend O
highly RB advmod recommend O
recommend VB ROOT ROOT O
this DT det one O
one CD dobj recommend O
to TO case friends O
my PRP$ nmod:poss friends O
friends NNS nmod recommend O

I PRP nsubj love O
honestly RB advmod love O
love VBP ROOT ROOT O
my PRP$ nmod:poss mac O
mac NN dobj love O
, , punct mac O
thats NNS appos mac O
why WRB advmod self O
I PRP nsubj self O
am VBP cop self O
a DT det self O
self NN acl:relcl thats O
proclaimed VBD acl self O
mac NN compound addict O
addict NN dobj proclaimed O
. . punct love O

And CC cc reasons O
these DT nsubj reasons O
are VBP cop reasons O
some DT det reasons O
reasons NNS ROOT ROOT O
you PRP nsubj get O
should MD aux get O
get VB ccomp reasons O
a DT det pro O
macbook NN compound pro O
pro NN dobj get O
. . punct reasons O

Also RB advmod loud O
kinda RB advmod loud O
loud JJ ROOT ROOT O
when WRB advmod running O
the DT det fan O
fan NN nsubj running B-AS
was VBD aux running O
running VBG advcl loud O
. . punct loud O

In IN case desparation O
desparation NN nmod called O
, , punct called O
I PRP nsubj called O
called VBD ROOT ROOT O
their PRP$ nmod:poss number O
Customer NN compound number B-AS
Service NNP compound number I-AS
number NN dobj called I-AS
and CC cc called O
was VBD auxpass told O
told VBN conj called O
that IN mark expired O
my PRP$ nmod:poss warranty O
warranty NN nsubj expired B-AS
had VBD aux expired O
expired VBN ccomp told O
-LRB- -LRB- punct old O
2 CD nummod days O
days NNS nmod:npmod old O
old JJ dep expired O
-RRB- -RRB- punct old O
and CC cc expired O
that IN mark cost O
the DT det priviledge O
priviledge NN nsubj cost O
of IN mark talking O
talking VBG acl priviledge B-AS
to TO case technician I-AS
a DT det technician I-AS
technician NN nmod talking I-AS
would MD aux cost O
cost VB conj expired O
me PRP dobj cost O
-LRB- -LRB- punct have O
`` `` punct have O
have VB parataxis cost O
your PRP$ nmod:poss card O
credit NN compound card O
card NN dobj have O
ready JJ xcomp have O
'' '' punct ready O
-RRB- -RRB- punct have O
. . punct called O

I PRP nsubj purchased O
purchased VBD ROOT ROOT O
this DT det laptop O
laptop NN dobj purchased O
while IN advmod purchased O
on IN case trip O
a DT det trip O
business NN compound trip O
trip NN nmod while O
to TO mark keep O
keep VB acl trip O
up RP compound:prt keep O
with IN case email O
my PRP$ nmod:poss email O
email NN nmod keep O
. . punct purchased O

There EX expl seemed O
also RB advmod seemed O
seemed VBD ROOT ROOT O
to TO mark problem O
be VB cop problem O
a DT det problem O
problem NN xcomp seemed O
with IN case disc O
the DT det disc O
hard JJ amod disc B-AS
disc NN nmod problem I-AS
as IN case loads O
certain JJ amod loads O
times NNS compound loads O
windows NNS compound loads B-AS
loads NNS nmod problem O
but CC cc loads O
claims NNS conj loads O
to TO mark able O
not RB neg able O
be VB cop able O
able JJ acl claims O
to TO mark find O
find VB xcomp able O
any DT det drivers O
drivers NNS dobj find B-AS
or CC cc drivers O
files NNS conj drivers O
. . punct seemed O

Drivers NNS compound ok B-AS
updated VBN amod ok O
ok NN nsubj update O
but CC cc ok O
the DT det BIOS O
BIOS NNS conj ok B-AS
update VBP ROOT ROOT I-AS
froze VBD dobj update O
the DT det system O
system NN dobj froze B-AS
up RP compound:prt froze O
and CC cc froze O
the DT det computer O
computer NN nsubj shut O
shut VBD conj froze O
down RP compound:prt shut O
. . punct update O

- : punct lost O
they PRP nsubj lost O
lost VBD ROOT ROOT O
my PRP$ nmod:poss laptop O
laptop NN dobj lost O
for IN case month O
a DT det month O
month NN nmod lost O

Spent NN compound hours O
2 CD nummod hours O
hours NNS ROOT ROOT O
on IN case phone O
phone NN nmod hours O
with IN case Support O
HP NNP compound Support B-AS
Technical NNP compound Support I-AS
Support NN nmod phone I-AS
. . punct hours O

This DT nsubj laptop O
