chefs NNS nmod went B-AS
. . punct went O

The DT det seats O
seats NNS nsubj uncomfortable B-AS
are VBP cop uncomfortable O
uncomfortable JJ ROOT ROOT O
if IN mark sitting O
you PRP nsubj sitting O
are VBP aux sitting O
sitting VBG advcl uncomfortable O
against IN case wall O
the DT det wall O
wall NN nmod sitting O
on IN case benches O
wooden JJ amod benches O
benches NNS nmod sitting O
. . punct uncomfortable O

I PRP nsubj asked O
asked VBD ROOT ROOT O
for IN case seltzer O
seltzer NN nmod asked B-AS
with IN case lime I-AS
lime NN nmod seltzer I-AS
, , punct seltzer O
no DT neg ice O
ice NN appos seltzer O
. . punct asked O

It PRP nsubj inexpensive O
was VBD cop inexpensive O
pretty RB advmod inexpensive O
inexpensive JJ ROOT ROOT O
too RB advmod inexpensive O
. . punct inexpensive O

Will MD aux be O
not RB neg be O
be VB ROOT ROOT O
back RB advmod be O
. . punct be O

Do VBP aux go O
n't RB neg go O
go VB ROOT ROOT O
alone RB advmod go O
-- : punct go O
even RB advmod people O
two CD nummod people O
people NNS nsubj enough O
is VBZ cop enough O
n't RB neg enough O
enough RB parataxis go O
for IN case experience O
the DT det experience O
whole JJ amod experience O
experience NN nmod enough O
, , punct enough O
with IN case pickles O
pickles NNS nmod enough B-AS
and CC cc pickles O
a DT det selection O
selection NN conj pickles B-AS
of IN case meats I-AS
meats NNS nmod selection I-AS
and CC cc meats I-AS
seafoods NNS conj meats I-AS
. . punct go O

My PRP$ nmod:poss suggestion O
suggestion NN nsubj is O
is VBZ ROOT ROOT O
to TO mark eat O
eat VB xcomp is B-AS
family NN compound style I-AS
style NN dobj eat I-AS
because IN mark want O
you PRP nsubj want O
'll MD aux want O
want VB advcl eat O
to TO mark try O
try VB xcomp want O
the DT det dishes O
other JJ amod dishes O
dishes NNS dobj try B-AS
. . punct is O

Best NN nsubj vibe O
of IN case all O
all DT nmod Best O
is VBZ cop vibe O
the DT det vibe O
warm JJ amod vibe O
vibe NN ROOT ROOT B-AS
, , punct vibe O
the DT det owner O
owner NN nsubj friendly B-AS
is VBZ cop friendly O
super JJ amod friendly O
friendly JJ acl:relcl vibe O
and CC cc friendly O
service NN nsubj fast B-AS
is VBZ cop fast O
fast RB conj friendly O
. . punct vibe O

This DT nsubj joint O
is VBZ cop joint O
n't RB neg joint O
a DT det joint O
value NN compound joint O
joint NN ROOT ROOT O
. . punct joint O

Faan NNP nsubj got O
's POS case Faan O
got VBD ROOT ROOT O
a DT det concept O
great JJ amod concept O
concept NN dobj got O
but CC cc concept O
a DT det little O
little JJ nmod:npmod rough O
rough JJ conj concept O
on IN case delivery O
the DT det delivery O
delivery NN nmod rough B-AS
. . punct got O

From IN case food O
the DT det food O
incredible JJ amod food O
food NN nmod miss B-AS
, , punct atmosphere O
to TO case atmosphere O
the DT det atmosphere O
warm JJ amod atmosphere O
atmosphere NN nmod food B-AS
, , punct atmosphere O
to TO case service O
the DT det service O
friendly JJ amod service O
service NN nmod food B-AS
, , punct miss O
this DT det spot O
downtown NN compound spot O
neighborhood NN compound spot O
spot NN nsubj miss O
does VBZ aux miss O
n't RB neg miss O
miss VB ROOT ROOT O
a DT det beat O
beat NN dobj miss O
. . punct miss O

Great JJ amod food O
food NN nsubj makes B-AS
at IN case prices O
REASONABLE NN compound prices O
prices NNS nmod food B-AS
, , punct makes O
makes VBZ ROOT ROOT O
for IN case evening O
an DT det evening O
evening NN nmod makes O
that WDT nsubjpass beat O
ca MD aux beat O
n't RB neg beat O
be VB auxpass beat O
beat VBN acl:relcl evening O
! . punct makes O

Look VB ROOT ROOT O
foward JJ xcomp Look O
to TO mark trying O
trying VBG advcl foward O
the DT det Ruben O
Ruben NNP dobj trying O
upon IN mark returning O
returning VBG advcl trying O
. . punct Look O

The DT det steakhouse O
only JJ amod steakhouse O
other JJ amod steakhouse O
steakhouse NN nsubj House O
that WDT nsubj seems O
seems VBZ acl:relcl steakhouse O
to TO mark hold O
hold VB xcomp seems O
a DT det candle O
candle NN dobj hold O
to TO case Roth O
Roth NNP nmod hold O
's POS case Roth O
is VBZ cop House O
the DT det House O
Strip NNP compound House O
House NNP ROOT ROOT O
. . punct House O

We PRP nsubj go O
usually RB advmod go O
go VBP ROOT ROOT O
to TO case House O
the DT det House O
Chart NNP compound House O
House NNP nmod go O
to TO mark celebrate O
celebrate VB xcomp go O
a DT det birthday O
birthday NN dobj celebrate O
or CC cc birthday O
anniversary NN conj birthday O
. . punct go O

this DT det place O
little JJ amod place O
place NN nsubj has O
has VBZ ROOT ROOT O
a DT det decor O
cute JJ amod decor O
interior JJ amod decor B-AS
decor NN dobj has I-AS
and CC cc decor O
affordable JJ amod prices O
city NN compound prices O
prices NNS conj decor B-AS
. . punct has O

You PRP nsubj adore O
'll MD aux adore O
adore VB ROOT ROOT O
it PRP dobj adore O
. . punct adore O

Two CD nummod words O
words NNS ROOT ROOT O
: : punct words O
Free NNP compound wine O
wine NN dep words B-AS
. . punct words O

The DT det price O
price NN nsubj reasonable B-AS
is VBZ cop reasonable O
reasonable JJ ROOT ROOT O
although IN mark poor O
the DT det service O
service NN nsubj poor B-AS
is VBZ cop poor O
poor JJ advcl reasonable O
. . punct reasonable O

The DT det quantity O
quantity NN nsubj good B-AS
is VBZ cop good O
also RB advmod good O
very RB advmod good O
good JJ ROOT ROOT O
, , punct good O
you PRP nsubj come O
will MD aux come O
come VB ccomp good O
out RP compound:prt come O
satisfied JJ xcomp come O
. . punct good O

I PRP nsubj twice O
have VBP aux twice O
been VBN cop twice O
to TO case twice O
Roth NNP nmod:poss twice O
's POS case Roth O
twice JJ ROOT ROOT O
and CC cc twice O
both DT det times O
times NNS nsubj disappointing O
were VBD cop disappointing O
very RB advmod disappointing O
disappointing JJ conj twice O
. . punct twice O

Worth NNP dep store O
visiting VBG acl Worth O
the DT det spot O
1st JJ amod spot O
Ave NN compound spot O
spot NN dobj visiting O
because IN mark store O
it PRP nsubj store O
is VBZ cop store O
the DT det store O
original JJ amod store O
store NN ROOT ROOT O
. . punct store O

I PRP nsubj stumbled O
stumbled VBD ROOT ROOT O
upon IN case walk-up O
this DT det walk-up O
second JJ amod walk-up O
floor NN compound walk-up O
walk-up NN nmod stumbled O
two CD nummod Fridays O
Fridays NNS nmod:npmod ago O
ago RB advmod stumbled O
when WRB advmod friends O
I PRP nsubj friends O
was VBD cop friends O
with IN case friends O
two CD nummod friends O
friends NNS advcl stumbled O
in IN case town O
town NN nmod friends O
from IN case L.A. O
L.A. NNP nmod friends O
Being VBG acl friends O
serious JJ amod lovers O
sushi NN compound lovers B-AS
lovers NNS dobj Being O
, , punct stumbled O
we PRP nsubj sat O
sat VBD parataxis stumbled O
at IN case bar O
the DT det bar O
sushi NN compound bar B-AS
bar NN nmod sat I-AS
to TO mark closer O
be VB cop closer O
closer JJR xcomp sat O
to TO case action O
the DT det action O
action NN nmod closer O
. . punct stumbled O

Raga NN nsubj restaurant O
's POS case Raga O
is VBZ cop restaurant O
a DT det restaurant O
romantic JJ amod restaurant O
, , punct restaurant O
cozy JJ amod restaurant O
restaurant NN ROOT ROOT O
. . punct restaurant O

The DT det rice O
fried VBN amod rice B-AS
rice NN nsubj amazing I-AS
is VBZ cop amazing O
amazing JJ ROOT ROOT O
here RB advmod amazing O
. . punct amazing O

Three CD nummod courses O
courses NNS nsubj include B-AS
- : punct courses O
choices NNS dep courses O
include VBP ROOT ROOT O
excellent JJ amod mussels O
mussels NNS dobj include B-AS
, , punct mussels O
puff NN compound cheese B-AS
pastry NN compound cheese I-AS
goat NN compound cheese I-AS
cheese NN conj mussels I-AS
and CC cc mussels O
salad NN conj mussels B-AS
with IN case dressing I-AS
a DT det dressing I-AS
delicious JJ amod dressing I-AS
dressing VBG nmod salad I-AS
, , punct include O
and CC cc include O
a DT det poivre O
hanger NN compound poivre B-AS
steak NN compound poivre I-AS
au NN compound poivre I-AS
poivre NN conj include I-AS
that WDT nsubj world O
is VBZ cop world O
out IN case world O
of IN case world O
this DT det world O
world NN acl:relcl poivre O
. . punct include O

it PRP nsubj place O
's VBZ cop place O
a DT det place O
perfect JJ amod place O
place NN ROOT ROOT O
to TO mark have O
have VB acl place O
a DT det food O
amanzing JJ amod food O
indian JJ amod food B-AS
food NN dobj have I-AS
. . punct place O

The DT det place O
place NN nsubj cool B-AS
is VBZ cop cool O
so RB advmod cool O
cool JJ ROOT ROOT O
and CC cc cool O
the DT det service O
service NN nsubj prompt B-AS
is VBZ cop prompt O
prompt JJ conj cool O
and CC cc prompt O
curtious JJ conj prompt O
. . punct cool O

At IN case end O
the DT det end O
end NN nmod left O
you PRP nsubjpass left O
're VBP auxpass left O
left VBN ROOT ROOT O
with IN case broth O
a DT det broth O
mild JJ amod broth O
broth NN nmod left B-AS
with IN case noodles I-AS
noodles NNS nmod broth I-AS
that IN mark slurp O
you PRP nsubj slurp O
can MD aux slurp O
slurp VB ccomp left O
out IN case cup O
of IN case cup O
a DT det cup O
cup NN nmod slurp O
. . punct left O

I PRP nsubj wonder O
just RB advmod wonder O
wonder VB ROOT ROOT O
how WRB advmod have O
you PRP nsubj have O
can MD aux have O
have VB ccomp wonder O
such JJ amod meal O
a DT det meal O
delicious JJ amod meal O
meal NN dobj have B-AS
for IN case money O
such JJ amod money O
little JJ amod money O
money NN nmod meal B-AS
. . punct wonder O

The DT det food O
food NN nsubj delicious B-AS
was VBD cop delicious O
delicious JJ ROOT ROOT O
but CC cc delicious O
do VBP aux come O
not RB neg come O
come VBN conj delicious O
here RB advmod come O
on IN case stomach O
a DT det stomach O
empty JJ amod stomach O
stomach NN nmod come O
. . punct delicious O

The DT det list O
wine NN compound list B-AS
list NN nsubj excellent I-AS
is VBZ cop excellent O
excellent JJ ROOT ROOT O
. . punct excellent O

so RB advmod garantuan O
garantuan NN ROOT ROOT O
that IN mark fit O
you PRP nsubj fit O
ca MD aux fit O
n't RB neg fit O
fit VB ccomp garantuan O
them PRP dobj fit O
in IN case toaster O
a DT det toaster O
toaster NN nmod fit O
. . punct garantuan O

Ive RB advmod restaurants O
been VBN cop restaurants O
to TO case restaurants O
many JJ amod restaurants O
Thai NNP compound restaurants O
restaurants NNS ROOT ROOT O
in IN case Manhattan O
Manhattan NNP nmod restaurants O
before IN advmod restaurants O
, , punct had O
and CC cc had O
Toons NNP nsubj had O
is VBZ aux had O
by IN case far O
far RB nmod had O
the DT det Ive O
best JJS amod Ive O
Thai NNP compound Ive B-AS
food NN compound Ive I-AS
Ive NN nsubj had O
had VBD dep before O
-LRB- -LRB- punct course O
except IN case course O
for IN case course O
my PRP$ nmod:poss mom O
mom NN nmod:poss course O
's POS case mom O
of IN case course O
course NN dep had O
-RRB- -RRB- punct course O
. . punct restaurants O

They PRP nsubj wouldnt O
wouldnt VBP ROOT ROOT O
even RB advmod let O
let VB ccomp wouldnt O
me PRP nsubj finish O
finish VB ccomp let O
my PRP$ nmod:poss glass O
glass NN dobj finish B-AS
of IN case wine I-AS
wine NN nmod glass I-AS
before IN mark offering O
offering VBG advcl finish O
another DT dobj offering O
. . punct wouldnt O

I PRP nsubj recommend O
highly RB advmod recommend O
recommend VB ROOT ROOT O
the DT det pizza O
Sophia NNP compound pizza O
pizza NN dobj recommend O
. . punct recommend O

Whem NNP nsubj asked O
asked VBD ROOT ROOT O
, , punct asked O
we PRP nsubj had O
had VBD ccomp asked O
to TO mark ask O
ask VB xcomp had O
more JJR advmod detailed O
detailed JJ amod questions O
questions NNS dobj ask O
so IN mark knew O
that IN mwe so O
we PRP nsubj knew O
knew VBD advcl ask O
what WP dobj were O
the DT det specials O
specials NNS nsubj were B-AS
were VBD ccomp knew O
. . punct asked O

This DT nsubj place O
is VBZ cop place O
a DT det place O
consistently RB advmod great O
great JJ amod place O
place NN ROOT ROOT O
to TO mark dine O
dine VB acl place B-AS
for IN case lunch O
lunch NN nmod dine B-AS
or CC cc lunch O
dinner NN conj lunch B-AS
. . punct place O

Nice JJ amod atmosphere O
atmosphere NN dep pleasant B-AS
, , punct pleasant O
the DT det service O
service NN nsubj pleasant B-AS
was VBD cop pleasant O
very RB advmod pleasant O
pleasant JJ ROOT ROOT O
and CC cc pleasant O
the DT det desert O
desert NN nsubj good B-AS
was VBD cop good O
good JJ conj pleasant O
. . punct pleasant O

All PDT det:predet people O
the DT det people O
people NNS nsubj go O
that IN dobj bring O
I PRP nsubj bring O
bring VBP acl:relcl people O
there RB advmod bring O
go VB ROOT ROOT O
back RB advmod go O
on IN case own O
their PRP$ nmod:poss own O
own JJ nmod go O
and CC cc go O
bring VB conj go O
THEIR NNP compound friends O
friends NNS dobj bring O
! . punct go O

After IN mark enjoying O
really RB advmod enjoying O
enjoying VBG ROOT ROOT O
ourselves PRP dobj enjoying O
at IN case bar O
the DT det bar O
bar NN nmod enjoying B-AS
we PRP nsubj sat O
sat VBD acl:relcl bar O
down RP compound:prt sat O
at IN case table O
a DT det table O
table NN nmod sat B-AS
and CC cc sat O
had VBD conj sat O
dinner NN dobj had B-AS
. . punct enjoying O

Fabulous NNP compound service O
service NN ROOT ROOT B-AS
, , punct service O
fantastic JJ amod food O
food NN conj service B-AS
, , punct service O
and CC cc service O
a DT det atmosphere O
chilled VBN amod atmosphere O
out RP compound:prt chilled O
atmosphere NN conj service B-AS
and CC cc atmosphere O
environment NN conj atmosphere B-AS
. . punct service O

Not RB ROOT ROOT O
what WP dobj wanted O
I PRP nsubj wanted O
wanted VBD dep Not O
to TO mark hear O
hear VB xcomp wanted O
. . punct Not O

Try VB ROOT ROOT O
the DT det appetizer O
lasagnette JJ amod appetizer B-AS
appetizer NN dobj Try I-AS
. . punct Try O

Pricey JJ ROOT ROOT O
, , punct Pricey O
but CC cc Pricey O
worth IN case try O
a DT det try O
try NN conj Pricey O
, , punct Pricey O
at IN advmod once O
least JJS mwe at O
once RB advmod Pricey O
. . punct Pricey O

I PRP nsubj times O
've VBP aux times O
been VBN cop times O
there RB advmod times O
a DT det times O
few JJ amod times O
times NNS ROOT ROOT O
, , punct times O
and CC cc times O
I PRP nsubj end O
usually RB advmod end O
end VBP conj times O
up RP compound:prt end O
sitting VBG xcomp end O
next JJ advmod sitting O
to TO case people O
some DT det people O
pretty RB advmod odd O
odd JJ amod people O
people NNS nmod next O
. . punct times O

I PRP nsubj liked O
liked VBD ROOT ROOT O
the DT det selection O
beer NN compound selection B-AS
selection NN dobj liked I-AS
! . punct liked O

Great JJ amod food O
food NN ROOT ROOT B-AS
, , punct food O
good JJ amod menu O
size NN compound menu O
menu NN conj food B-AS
, , punct food O
great JJ amod service O
service NN conj food B-AS
and CC cc food O
an DT det setting O
unpretensious JJ amod setting O
setting NN conj food B-AS
. . punct food O

Go VB ROOT ROOT O
here RB advmod Go O
for IN case dinner O
a DT det dinner O
romantic JJ amod dinner O
dinner NN nmod Go B-AS
but CC cc dinner O
not RB neg experience O
for IN case experience O
an DT det experience O
all DT dep experience O
out IN case experience O
wow NN compound experience O
dining NN compound experience B-AS
experience NN conj dinner O
. . punct Go O

Ca NN nsubj wait O
n't RB neg wait O
wait VB ROOT ROOT O
to TO mark go O
go VB xcomp wait O
back RB advmod go O
. . punct wait O

I PRP nsubj grew O
grew VBD ROOT ROOT O
up RP compound:prt grew O
eating JJ amod Dosa O
Dosa NN dobj grew B-AS
and CC cc grew O
have VBP conj grew O
yet RB advmod have O
to TO mark find O
find VB xcomp have O
a DT det place O
place NN dobj find O
in IN case NY O
NY NNP nmod place O
to TO mark satisfy O
satisfy VB acl place O
my PRP$ nmod:poss buds O
taste NN compound buds O
buds NNS dobj satisfy O
. . punct grew O

Wine NN compound selection B-AS
list NN compound selection I-AS
selection NN nsubj good I-AS
is VBZ cop good O
good JJ ROOT ROOT O
and CC cc good O
wine-by-the-glass NN nsubjpass filled B-AS
was VBD auxpass filled O
generously RB advmod filled O
filled VBN conj good O
to TO case top O
the DT det top O
top NN nmod filled O
. . punct good O

With IN case variety O
the DT det variety O
great JJ amod variety O
variety NN nmod eat O
on IN case menu O
the DT det menu O
menu NN nmod variety B-AS
, , punct eat O
I PRP nsubj eat O
eat VBP ROOT ROOT O
here RB advmod eat O
often RB advmod eat O
and CC cc eat O
never RB neg bored O
get VB auxpass bored O
bored VBN conj eat O
. . punct eat O

The DT det menu O
menu NN nsubj limited B-AS
is VBZ cop limited O
very RB advmod limited O
limited JJ ROOT ROOT O
- : punct limited O
i FW nsubj think O
think VBP parataxis limited O
we PRP nsubj counted O
counted VBN ccomp think O
4 CD nummod entrees O
or CC cc 4 O
5 CD conj 4 O
entrees NNS dobj counted B-AS
. . punct limited O

If IN mark carnivore O
you PRP nsubj carnivore O
are VBP cop carnivore O
a DT det carnivore O
carnivore NN advcl come O
, , punct come O
come VBN ROOT ROOT O
hungry JJ xcomp come O
and CC cc come O
you PRP nsubj leave O
will MD aux leave O
leave VB conj come O
more RBR advmod satisfied O
satisfied JJ xcomp leave O
than IN mark been O
you PRP nsubj been O
have VBP aux been O
ever RB advmod been O
been VBN ccomp satisfied O
. . punct come O

The DT det menu O
menu NN nsubj limited B-AS
is VBZ cop limited O
limited JJ ROOT ROOT O
but CC cc limited O
almost RB advmod all O
all DT nsubj excellent O
of IN case dishes O
the DT det dishes O
dishes NNS nmod all B-AS
are VBP cop excellent O
excellent JJ conj limited O
. . punct limited O

Not RB neg crazy O
too RB advmod crazy O
crazy JJ ROOT ROOT O
about IN case martini O
their PRP$ nmod:poss martini O
sake NN compound martini B-AS
martini NN nmod crazy I-AS
. . punct crazy O

Great JJ amod bagels O
bagels NNS ROOT ROOT B-AS
, , punct bagels O
spreads NNS conj bagels B-AS
and CC cc bagels O
a DT det place O
good JJ amod place O
place NN conj bagels O
to TO mark hang O
hang VB acl place O
out RP compound:prt hang O
in IN compound:prt hang O
. . punct bagels O

The DT det varys O
service NN compound varys B-AS
varys NNS ROOT ROOT O
from IN case day O
day NN nmod varys O
to TO case day O
day NN nmod day O
- : punct varys O
sometimes RB advmod nice O
they PRP nsubj nice O
're VBP cop nice O
very RB advmod nice O
nice JJ dep varys O
, , punct nice O
and CC cc nice O
sometimes RB advmod not O
not RB conj nice O
. . punct varys O

whoever WP dobj was O
the DT det duo O
jazz NN compound duo O
duo NN nsubj was O
was VBD advcl POINT O
, , punct POINT O
they PRP nsubj POINT O
were VBD cop POINT O
on IN case POINT O
POINT NN ROOT ROOT O
. . punct POINT O

